image_id,width,height,bbox,source
20_Family_Group_Family_Group_20_255,1024,900,"[140.000256, 450.99989999999997, 64.0, 66.9996]",2
20_Family_Group_Family_Group_20_255,1024,900,"[199.000576, 345.99960000000004, 44.99968, 43.0002]",2
20_Family_Group_Family_Group_20_255,1024,900,"[369.999872, 310.99995, 46.000128, 42.0003]",2
20_Family_Group_Family_Group_20_255,1024,900,"[515.999744, 131.99984999999998, 49.000448, 54.9999]",2
20_Family_Group_Family_Group_20_255,1024,900,"[659.9997440000001, 236.99970000000002, 46.000128, 50.0004]",2
20_Family_Group_Family_Group_20_255,1024,900,"[786.9998079999999, 225.99990000000003, 51.00032, 52.0002]",2
20_Family_Group_Family_Group_20_255,1024,900,"[890.999808, 379.00035, 64.0, 62.0001]",2
20_Family_Group_Family_Group_20_255,1024,900,"[745.000448, 388.9998, 58.999808, 68.0004]",2
20_Family_Group_Family_Group_20_27,1024,709,"[909.000192, 335.0000185, 65.000448, 84.000193]",2
20_Family_Group_Family_Group_20_27,1024,709,"[786.0003839999999, 186.99981350000002, 76.000256, 103.99966500000001]",2
20_Family_Group_Family_Group_20_27,1024,709,"[717.999616, 229.99960000000004, 58.999808, 82.000104]",2
20_Family_Group_Family_Group_20_27,1024,709,"[595.00032, 315.000192, 71.999488, 96.000018]",2
20_Family_Group_Family_Group_20_27,1024,709,"[341.999616, 391.999719, 53.000192, 82.000104]",2
20_Family_Group_Family_Group_20_27,1024,709,"[301.999616, 151.99967399999997, 65.999872, 96.000018]",2
20_Family_Group_Family_Group_20_27,1024,709,"[177.999872, 136.00002550000002, 78.999552, 107.999843]",2
20_Family_Group_Family_Group_20_27,1024,709,"[521.999872, 41.0004065, 58.000384, 71.99965900000001]",2
20_Family_Group_Family_Group_20_272,1024,545,"[115.99974399999999, 41.00035, 46.999552, 55.99984]",2
20_Family_Group_Family_Group_20_272,1024,545,"[275.999744, 29.999797499999993, 49.000448, 59.000065000000006]",2
20_Family_Group_Family_Group_20_272,1024,545,"[384.0, 92.99989, 42.000384, 57.999990000000004]",2
20_Family_Group_Family_Group_20_272,1024,545,"[480.999424, 53.000159999999994, 42.000384, 62.99982]",2
20_Family_Group_Family_Group_20_272,1024,545,"[548.000256, 37.000049999999995, 48.0, 64.99997]",2
20_Family_Group_Family_Group_20_272,1024,545,"[654.000128, 85.99991, 42.999808, 57.999990000000004]",2
20_Family_Group_Family_Group_20_272,1024,545,"[726.999552, 26.000042500000003, 40.999936, 61.999745]",2
20_Family_Group_Family_Group_20_272,1024,545,"[831.9994879999999, 47.000254999999996, 44.000256, 55.99984]",2
20_Family_Group_Family_Group_20_318,1024,512,"[180.000768, 159.999744, 71.999488, 104.0]",2
20_Family_Group_Family_Group_20_318,1024,512,"[423.999488, 43.999744, 78.000128, 108.000256]",2
20_Family_Group_Family_Group_20_318,1024,512,"[749.999616, 272.0, 65.999872, 94.000128]",2
20_Family_Group_Family_Group_20_318,1024,512,"[871.999488, 199.99974399999996, 106.000384, 134.000128]",2
20_Family_Group_Family_Group_20_33,1024,768,"[87.00006400000001, 334.99967999999996, 35.999744, 36.999936]",2
20_Family_Group_Family_Group_20_33,1024,768,"[122.99929599999999, 299.000448, 33.000448, 40.99968]",2
20_Family_Group_Family_Group_20_33,1024,768,"[166.000128, 298.99967999999996, 33.000448, 36.999936]",2
20_Family_Group_Family_Group_20_33,1024,768,"[219.00032, 337.00032, 30.000128, 39.999744]",2
20_Family_Group_Family_Group_20_33,1024,768,"[250.99929600000002, 309.99974399999996, 33.000448, 36.999936]",2
20_Family_Group_Family_Group_20_33,1024,768,"[327.00057599999997, 289.00032, 26.999808, 34.000128]",2
20_Family_Group_Family_Group_20_33,1024,768,"[361.000448, 334.99967999999996, 26.999808, 34.000128]",2
20_Family_Group_Family_Group_20_33,1024,768,"[436.99968, 308.99980800000003, 26.999808, 32.000256]",2
20_Family_Group_Family_Group_20_33,1024,768,"[469.999616, 318.999936, 28.000256, 36.999936]",2
20_Family_Group_Family_Group_20_33,1024,768,"[549.9996160000001, 343.00032, 24.999936, 27.999744]",2
20_Family_Group_Family_Group_20_33,1024,768,"[552.999424, 377.999616, 37.000192, 46.000128]",2
20_Family_Group_Family_Group_20_33,1024,768,"[261.999616, 400.99968, 35.00032, 42.000384]",2
20_Family_Group_Family_Group_20_33,1024,768,"[352.0, 449.000064, 35.00032, 40.99968]",2
20_Family_Group_Family_Group_20_33,1024,768,"[456.0, 400.00012799999996, 30.000128, 36.999936]",2
20_Family_Group_Family_Group_20_33,1024,768,"[592.0, 411.999744, 35.00032, 44.000256]",2
20_Family_Group_Family_Group_20_33,1024,768,"[702.00064, 404.9998079999999, 30.999552, 38.999808]",2
20_Family_Group_Family_Group_20_33,1024,768,"[634.9992960000001, 342.000384, 26.000384, 28.99968]",2
20_Family_Group_Family_Group_20_33,1024,768,"[663.000576, 309.999744, 26.999808, 33.000192]",2
20_Family_Group_Family_Group_20_33,1024,768,"[745.000448, 389.00006399999995, 26.999808, 34.000128]",2
20_Family_Group_Family_Group_20_33,1024,768,"[771.999744, 347.000064, 28.000256, 29.999616]",2
20_Family_Group_Family_Group_20_33,1024,768,"[829.999616, 345.999744, 33.000448, 37.999872]",2
20_Family_Group_Family_Group_20_33,1024,768,"[791.000064, 409.999872, 39.000064, 42.000384]",2
20_Family_Group_Family_Group_20_33,1024,768,"[898.0003839999999, 336.000384, 33.999872, 38.999808]",2
20_Family_Group_Family_Group_20_360,1024,754,"[388.99968, 227.99979799999997, 58.000384, 61.000108000000004]",2
20_Family_Group_Family_Group_20_360,1024,754,"[485.99961600000006, 308.00032899999997, 53.000192, 66.999686]",2
20_Family_Group_Family_Group_20_360,1024,754,"[532.0002559999999, 263.99990499999996, 65.999872, 79.00035]",2
20_Family_Group_Family_Group_20_360,1024,754,"[731.999744, 271.999845, 69.000192, 88.999898]",2
20_Family_Group_Family_Group_20_387,1024,1281,"[282.99980800000003, 345.999381, 117.999616, 168.000588]",2
20_Family_Group_Family_Group_20_387,1024,1281,"[490.99980800000003, 263.00082899999995, 99.999744, 137.999568]",2
20_Family_Group_Family_Group_20_387,1024,1281,"[463.00006399999995, 456.000132, 108.000256, 149.999976]",2
20_Family_Group_Family_Group_20_387,1024,1281,"[708.99968, 328.00005, 108.000256, 128.000082]",2
20_Family_Group_Family_Group_20_387,1024,1281,"[587.999744, 661.0004835, 108.000256, 129.99972300000002]",2
20_Family_Group_Family_Group_20_411,1024,818,"[365.00019199999997, 72.999547, 58.000384, 70.00035]",2
20_Family_Group_Family_Group_20_411,1024,818,"[527.000064, 99.00008599999998, 65.000448, 68.00034]",2
20_Family_Group_Family_Group_20_411,1024,818,"[674.999808, 86.999617, 65.000448, 66.00033]",2
20_Family_Group_Family_Group_20_411,1024,818,"[762.9998079999999, 409.0, 49.999872, 52.999856]",2
20_Family_Group_Family_Group_20_411,1024,818,"[600.000512, 392.99992, 53.999616, 56.00028]",2
20_Family_Group_Family_Group_20_411,1024,818,"[481.00044799999995, 398.99995, 56.999936, 56.99987599999999]",2
20_Family_Group_Family_Group_20_411,1024,818,"[321.00044799999995, 414.000025, 56.999936, 54.999866000000004]",2
20_Family_Group_Family_Group_20_411,1024,818,"[222.00012800000002, 404.000384, 49.999872, 56.99987599999999]",2
20_Family_Group_Family_Group_20_427,1024,683,"[824.000512, 93.000012, 49.999872, 64.999744]",2
20_Family_Group_Family_Group_20_427,1024,683,"[733.9996160000001, 265.999814, 40.999936, 45.000138]",2
20_Family_Group_Family_Group_20_427,1024,683,"[578.000384, 224.000095, 40.999936, 43.000314]",2
20_Family_Group_Family_Group_20_427,1024,683,"[461.00019199999997, 353.99992449999996, 37.999616, 38.999983]",2
20_Family_Group_Family_Group_20_427,1024,683,"[363.00032, 169.000154, 40.999936, 46.999962000000004]",2
20_Family_Group_Family_Group_20_427,1024,683,"[244.000256, 178.000045, 40.999936, 46.000049999999995]",2
20_Family_Group_Family_Group_20_427,1024,683,"[93.999616, 159.9999215, 48.0, 54.000029]",2
20_Family_Group_Family_Group_20_447,1024,846,"[393.999872, 511.99962300000004, 165.999616, 204.00020999999998]",2
20_Family_Group_Family_Group_20_447,1024,846,"[196.00025599999998, 309.99978, 304.0, 241.99999199999996]",2
20_Family_Group_Family_Group_20_447,1024,846,"[521.99936, 372.000582, 252.000256, 255.9996]",2
20_Family_Group_Family_Group_20_447,1024,846,"[169.999872, 106.000416, 268.000256, 191.99970000000002]",2
20_Family_Group_Family_Group_20_447,1024,846,"[438.000128, 31.999950000000013, 208.0, 300.00005999999996]",2
20_Family_Group_Family_Group_20_447,1024,846,"[642.0003839999999, 200.00032199999998, 197.999616, 187.999812]",2
20_Family_Group_Family_Group_20_453,1024,1450,"[450.00038400000005, 444.00015, 133.000192, 149.9996]",2
20_Family_Group_Family_Group_20_483,1024,1066,"[121.000448, 427.000158, 76.99968, 97.999512]",2
20_Family_Group_Family_Group_20_483,1024,1066,"[203.999744, 317.99952600000006, 65.000448, 92.00006400000001]",2
20_Family_Group_Family_Group_20_483,1024,1066,"[348.000256, 153.99969, 81.000448, 118.99971199999999]",2
20_Family_Group_Family_Group_20_483,1024,1066,"[687.000576, 237.00004899999996, 74.999808, 105.999842]",2
20_Family_Group_Family_Group_20_483,1024,1066,"[811.999744, 250.00045200000005, 83.00032, 97.999512]",2
20_Family_Group_Family_Group_20_483,1024,1066,"[512.0, 155.999506, 81.000448, 114.00017199999999]",2
20_Family_Group_Family_Group_20_544,1024,854,"[146.999808, 112.999999, 65.999872, 82.000226]",2
20_Family_Group_Family_Group_20_544,1024,854,"[256.0, 58.000264, 74.999808, 83.00026]",2
20_Family_Group_Family_Group_20_544,1024,854,"[385.000448, 133.000252, 64.0, 79.000124]",2
20_Family_Group_Family_Group_20_544,1024,854,"[558.0001279999999, 90.000498, 67.00032, 89.99964399999999]",2
20_Family_Group_Family_Group_20_544,1024,854,"[703.0000640000001, 63.000434, 72.999936, 87.99957599999999]",2
20_Family_Group_Family_Group_20_544,1024,854,"[850.999808, 109.00029, 69.000192, 89.99964399999999]",2
20_Family_Group_Family_Group_20_544,1024,854,"[695.000064, 256.999771, 71.000064, 82.000226]",2
20_Family_Group_Family_Group_20_544,1024,854,"[636.99968, 325.00037499999996, 60.000256, 67.99975]",2
20_Family_Group_Family_Group_20_556,1024,768,"[127.00057599999998, 246.0, 49.999872, 60.0]",2
20_Family_Group_Family_Group_20_556,1024,768,"[183.000064, 240.99993600000002, 39.000064, 47.000064]",2
20_Family_Group_Family_Group_20_556,1024,768,"[238.000128, 301.00032, 39.999488, 36.999936]",2
20_Family_Group_Family_Group_20_556,1024,768,"[270.000128, 331.00032000000004, 46.000128, 47.000064]",2
20_Family_Group_Family_Group_20_556,1024,768,"[350.999552, 319.999872, 32.0, 31.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[353.999872, 267.000192, 46.000128, 37.999872]",2
20_Family_Group_Family_Group_20_556,1024,768,"[431.000064, 260.99980800000003, 44.000256, 55.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[503.000064, 283.999488, 39.000064, 43.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[622.999552, 273.00019199999997, 42.000384, 48.999936]",2
20_Family_Group_Family_Group_20_556,1024,768,"[673.000448, 258.999552, 35.999744, 43.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[778.999296, 270.0, 33.000448, 31.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[744.0, 239.000064, 40.999936, 46.000128]",2
20_Family_Group_Family_Group_20_556,1024,768,"[930.999808, 244.99968, 44.000256, 43.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[414.000128, 364.99968, 46.999552, 43.00032]",2
20_Family_Group_Family_Group_20_556,1024,768,"[605.0001920000001, 438.999552, 40.999936, 42.000384]",2
20_Family_Group_Family_Group_20_556,1024,768,"[703.000576, 501.00019199999997, 39.999488, 42.000384]",2
20_Family_Group_Family_Group_20_556,1024,768,"[728.999936, 360.0, 42.000384, 47.000064]",2
20_Family_Group_Family_Group_20_556,1024,768,"[210.999808, 497.99961599999995, 44.000256, 45.000192]",2
20_Family_Group_Family_Group_20_556,1024,768,"[243.00032, 561.000192, 46.000128, 47.000064]",2
20_Family_Group_Family_Group_20_556,1024,768,"[120.00051200000001, 316.000128, 46.999552, 55.00032]",2
20_Family_Group_Family_Group_20_579,1024,768,"[142.000128, 166.00012800000002, 67.999744, 92.000256]",2
20_Family_Group_Family_Group_20_579,1024,768,"[337.999872, 172.000128, 53.999616, 87.999744]",2
20_Family_Group_Family_Group_20_579,1024,768,"[454.000128, 177.999744, 58.000384, 87.999744]",2
20_Family_Group_Family_Group_20_579,1024,768,"[556.000256, 204.0, 74.000384, 99.99974399999999]",2
20_Family_Group_Family_Group_20_579,1024,768,"[649.99936, 128.000256, 60.000256, 101.999616]",2
20_Family_Group_Family_Group_20_579,1024,768,"[775.999488, 129.999744, 64.0, 85.999872]",2
20_Family_Group_Family_Group_20_579,1024,768,"[862.000128, 186.0, 74.000384, 104.00025600000001]",2
20_Family_Group_Family_Group_20_579,1024,768,"[236.000256, 451.999872, 67.999744, 87.999744]",2
20_Family_Group_Family_Group_20_579,1024,768,"[488.0, 411.999744, 58.000384, 97.999872]",2
20_Family_Group_Family_Group_20_579,1024,768,"[726.0001279999999, 398.00025600000004, 65.999872, 85.999872]",2
20_Family_Group_Family_Group_20_599,1024,1576,"[391.00006399999995, 272.00026399999996, 88.999936, 92.99976]",2
20_Family_Group_Family_Group_20_599,1024,1576,"[677.9996160000001, 489.99967599999997, 85.000192, 98.00040800000001]",2
20_Family_Group_Family_Group_20_599,1024,1576,"[640.0, 644.000092, 71.999488, 67.000488]",2
20_Family_Group_Family_Group_20_599,1024,1576,"[410.000384, 675.0008, 71.999488, 73.999504]",2
20_Family_Group_Family_Group_20_599,1024,1576,"[216.0, 686.998888, 76.99968, 88.000688]",2
20_Family_Group_Family_Group_20_62,1024,683,"[106.000384, 112.00004749999998, 39.000064, 39.999895]",2
20_Family_Group_Family_Group_20_62,1024,683,"[189.000192, 170.000066, 40.999936, 43.000314]",2
20_Family_Group_Family_Group_20_62,1024,683,"[239.99948799999999, 128.9999175, 33.000448, 39.999895]",2
20_Family_Group_Family_Group_20_62,1024,683,"[304.99993600000005, 180.0002105, 37.999616, 40.999807]",2
20_Family_Group_Family_Group_20_62,1024,683,"[335.000064, 135.00007250000002, 33.999872, 40.999807]",2
20_Family_Group_Family_Group_20_62,1024,683,"[366.00012799999996, 210.0003025, 28.000256, 26.999672999999998]",2
20_Family_Group_Family_Group_20_62,1024,683,"[416.000512, 141.0002275, 33.999872, 41.999719]",2
20_Family_Group_Family_Group_20_62,1024,683,"[446.999552, 170.000066, 35.00032, 43.000314]",2
20_Family_Group_Family_Group_20_62,1024,683,"[539.999744, 173.00014350000004, 30.999552, 39.999895]",2
20_Family_Group_Family_Group_20_62,1024,683,"[517.000704, 136.9998965, 30.999552, 40.999807]",2
20_Family_Group_Family_Group_20_62,1024,683,"[443.00032, 251.00010949999998, 37.000192, 38.999983]",2
20_Family_Group_Family_Group_20_62,1024,683,"[627.00032, 173.00014349999998, 35.00032, 41.999719]",2
20_Family_Group_Family_Group_20_62,1024,683,"[624.000512, 132.0003365, 30.999552, 39.999895]",2
20_Family_Group_Family_Group_20_62,1024,683,"[717.000192, 141.999798, 33.000448, 43.000314]",2
20_Family_Group_Family_Group_20_62,1024,683,"[724.000256, 241.0003065, 26.999808, 26.999672999999998]",2
20_Family_Group_Family_Group_20_62,1024,683,"[762.999808, 189.999672, 35.999744, 43.000314]",2
20_Family_Group_Family_Group_20_62,1024,683,"[837.999616, 155.0003615, 35.00032, 40.999807]",2
20_Family_Group_Family_Group_20_62,1024,683,"[865.999872, 207.00022500000003, 39.000064, 47.999874]",2
20_Family_Group_Family_Group_20_62,1024,683,"[644.99968, 310.9996105, 33.000448, 35.000335]",2
20_Family_Group_Family_Group_20_62,1024,683,"[559.000064, 312.0002055, 33.999872, 38.999983]",2
20_Family_Group_Family_Group_20_62,1024,683,"[631.0000640000001, 388.999918, 28.99968, 33.999739999999996]",2
20_Family_Group_Family_Group_20_62,1024,683,"[240.99993600000002, 222.00027100000003, 37.999616, 45.000138]",2
20_Family_Group_Family_Group_20_62,1024,683,"[170.999808, 295.0003355, 24.999936, 24.999848999999998]",2
20_Family_Group_Family_Group_20_648,1024,768,"[106.000384, 498.000384, 117.999616, 145.99987199999998]",2
20_Family_Group_Family_Group_20_648,1024,768,"[326.000128, 484.000128, 94.000128, 135.999744]",2
20_Family_Group_Family_Group_20_648,1024,768,"[451.999744, 473.999616, 99.999744, 142.00012800000002]",2
20_Family_Group_Family_Group_20_648,1024,768,"[586.0003839999999, 284.000256, 92.000256, 145.99987199999998]",2
20_Family_Group_Family_Group_20_648,1024,768,"[725.999616, 177.99974400000002, 124.000256, 181.99987199999998]",2
20_Family_Group_Family_Group_20_663,1024,732,"[781.000192, 260.999724, 37.000192, 48.000167999999995]",2
20_Family_Group_Family_Group_20_663,1024,732,"[653.0001920000001, 194.00013, 40.999936, 42.999876]",2
20_Family_Group_Family_Group_20_663,1024,732,"[526.0001279999999, 188.00029199999997, 49.999872, 53.99964]",2
20_Family_Group_Family_Group_20_663,1024,732,"[543.000576, 327.999684, 42.999808, 48.000167999999995]",2
20_Family_Group_Family_Group_20_663,1024,732,"[480.999936, 299.99995199999995, 33.000448, 35.99976]",2
20_Family_Group_Family_Group_20_663,1024,732,"[337.99935999999997, 245.000034, 44.000256, 56.000196]",2
20_Family_Group_Family_Group_20_663,1024,732,"[235.00032, 293.999748, 44.99968, 50.999904]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[111.00006400000001, 391.000725, 83.00032, 107.99944199999999]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[269.999616, 282.999654, 76.000256, 127.00009800000001]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[368.99942400000003, 410.0005665, 99.00032, 105.00045300000001]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[482.999808, 323.999955, 72.999936, 111.00006]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[642.000384, 307.99991700000004, 72.999936, 111.00006]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[797.999616, 327.99996450000003, 80.0, 105.00045300000001]",2
20_Family_Group_Family_Group_20_696,1024,1629,"[559.9994879999999, 571.9997295, 76.000256, 89.000415]",2
20_Family_Group_Family_Group_20_702,1024,736,"[753.999872, 344.00014400000003, 60.000256, 64.000352]",2
20_Family_Group_Family_Group_20_702,1024,736,"[657.999872, 247.99998399999998, 71.999488, 87.000352]",2
20_Family_Group_Family_Group_20_702,1024,736,"[518.00064, 398.99958399999997, 53.999616, 57.000256]",2
20_Family_Group_Family_Group_20_702,1024,736,"[275.00032, 239.000176, 74.999808, 84.999904]",2
20_Family_Group_Family_Group_20_72,1024,751,"[737.999872, 150.00023399999998, 42.000384, 50.000078]",2
20_Family_Group_Family_Group_20_72,1024,751,"[580.99968, 274.00009700000004, 48.0, 59.00006200000001]",2
20_Family_Group_Family_Group_20_72,1024,751,"[518.999552, 226.00030750000002, 51.00032, 51.999990999999994]",2
20_Family_Group_Family_Group_20_72,1024,751,"[474.99980800000003, 173.99956550000002, 53.000192, 53.000322999999995]",2
20_Family_Group_Family_Group_20_72,1024,751,"[424.0, 265.0004885, 48.0, 50.999659]",2
20_Family_Group_Family_Group_20_72,1024,751,"[386.999808, 323.0002185, 44.000256, 51.999990999999994]",2
20_Family_Group_Family_Group_20_72,1024,751,"[270.000128, 305.99983149999997, 35.00032, 28.999864999999996]",2
20_Family_Group_Family_Group_20_72,1024,751,"[328.00051199999996, 204.000138, 42.999808, 50.000078]",2
20_Family_Group_Family_Group_20_72,1024,751,"[282.99980800000003, 204.999719, 24.000512, 37.000268]",2
20_Family_Group_Family_Group_20_72,1024,751,"[210.99929600000002, 229.99975799999996, 42.000384, 59.00006200000001]",2
20_Family_Group_Family_Group_20_72,1024,751,"[706.0003839999999, 217.9999045, 44.000256, 50.999659]",2
20_Family_Group_Family_Group_20_730,1024,683,"[128.0, 135.99964300000002, 195.999744, 248.00003199999998]",2
20_Family_Group_Family_Group_20_730,1024,683,"[397.999616, 178.00038650000002, 179.999744, 259.999659]",2
20_Family_Group_Family_Group_20_730,1024,683,"[542.000128, 210.0003025, 199.999488, 273.999793]",2
